#timestamp [s],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
127.950000,-0.000947093,0.004564613,-0.180171956,-0.200984718,0.627691148,-9.829778553
127.955000,-0.001754210,-0.000063126,-0.181750431,-0.189180894,0.621249686,-9.830959597
127.960000,0.004389138,-0.000506218,-0.179840837,-0.202183209,0.623303650,-9.838845204
127.965000,0.006488392,-0.003418817,-0.179300946,-0.222668212,0.639191584,-9.837629850
127.970000,-0.000753751,0.002252128,-0.186632609,-0.176519699,0.637255670,-9.813584603
127.975000,0.001115003,0.004507626,-0.180641257,-0.205169496,0.634439746,-9.828251414
127.980000,0.003880012,0.003235383,-0.180552486,-0.203150072,0.627887220,-9.817630627
127.985000,0.001956433,-0.001765453,-0.179246815,-0.189525336,0.623973968,-9.834770984
127.990000,0.001409687,0.000086101,-0.180876677,-0.199359817,0.611438846,-9.822984700
127.995000,0.009556034,0.001482015,-0.173948163,-0.206203346,0.628264875,-9.821956144
128.000000,0.002529837,0.001482626,-0.185295773,-0.201237558,0.617678612,-9.828505970
128.005000,0.001333947,-0.000069789,-0.177511839,-0.205376371,0.618532090,-9.820516493
128.010000,-0.002152169,0.003249879,-0.181482905,-0.199731229,0.627873936,-9.834070003
128.015000,-0.001058108,-0.000958328,-0.173915628,-0.212930952,0.614623016,-9.827004297
128.020000,-0.002132123,0.004774987,-0.177866597,-0.214611512,0.621746359,-9.823653930
128.025000,0.002793940,0.000534968,-0.181644390,-0.206790487,0.614908172,-9.824711562
128.030000,0.003219924,0.000706338,-0.181976559,-0.216263832,0.617915618,-9.827540788
128.035000,0.003722910,0.005531834,-0.177612795,-0.196208229,0.622070607,-9.828521535
128.040000,0.003745027,-0.001772137,-0.180460740,-0.210414985,0.609866818,-9.822380437
128.045000,0.007499205,-0.000174483,-0.182736015,-0.209756252,0.618760175,-9.819709661
128.050000,0.000347820,0.005577661,-0.182317674,-0.210644749,0.611301005,-9.821680629
128.055000,-0.000281867,0.005392239,-0.181738149,-0.207432835,0.615784484,-9.835000826
128.060000,0.004215008,0.004757436,-0.177575586,-0.199605563,0.624678369,-9.824251146
128.065000,0.010114981,0.003280093,-0.180368400,-0.211315439,0.604698337,-9.829446782
128.070000,0.005103681,0.000260480,-0.177282662,-0.215416443,0.612780746,-9.844425619
128.075000,0.005003918,0.001059088,-0.177940439,-0.209957979,0.612383044,-9.826465615
128.080000,0.010564486,0.002470658,-0.181100297,-0.203526740,0.625055163,-9.830615769
128.085000,0.003383931,0.004458263,-0.184057740,-0.209363860,0.596865477,-9.830520601
128.090000,0.010125567,-0.000698762,-0.180248422,-0.205433720,0.619465521,-9.815707970
128.095000,0.007820567,0.000228530,-0.176523371,-0.208280444,0.608925310,-9.824622818
128.100000,0.004286208,0.004290247,-0.179636353,-0.221807165,0.613346408,-9.837056792
128.105000,0.006983241,0.003302405,-0.177075147,-0.218326371,0.614733400,-9.819085523
128.110000,0.006348789,-0.001346330,-0.176316917,-0.205253012,0.608661285,-9.823283990
128.115000,0.004515332,0.002693419,-0.180509737,-0.222158750,0.614607916,-9.825640011
128.120000,0.000914632,0.005389886,-0.173971759,-0.212389979,0.615594986,-9.823065081
128.125000,0.003067595,0.007227451,-0.176090401,-0.210881874,0.617182958,-9.830032605
128.130000,0.004655698,0.001140217,-0.175211934,-0.213122804,0.594270512,-9.820081777
128.135000,0.000620741,0.001709526,-0.177679580,-0.219311981,0.615591508,-9.834456057
128.140000,0.005487374,-0.001588992,-0.175723308,-0.219501060,0.603213420,-9.815288824
128.145000,-0.002006350,0.004352207,-0.174916949,-0.216021113,0.604198543,-9.822618373
128.150000,0.005461164,0.001356761,-0.179160006,-0.219866763,0.614855465,-9.816238230
128.155000,0.008596408,0.001257356,-0.173451144,-0.207688069,0.611498786,-9.834138314
128.160000,0.002531302,0.002306044,-0.180926161,-0.210582350,0.603696228,-9.822834845
128.165000,0.000295674,0.003621215,-0.179023357,-0.213607776,0.605064051,-9.818397174
128.170000,0.009080809,0.003823330,-0.175314424,-0.218040890,0.610487832,-9.820521011
128.175000,0.005810257,0.009909101,-0.174532896,-0.213325639,0.594611772,-9.821157105
128.180000,-0.000327122,0.000090196,-0.174609488,-0.219523457,0.598775779,-9.836142568
128.185000,0.007502838,0.002977687,-0.177650003,-0.219922544,0.599627706,-9.824116556
128.190000,-0.000181289,-0.001696351,-0.180091718,-0.208498858,0.609761471,-9.820759376
128.195000,0.006967822,0.002476330,-0.176124063,-0.217048317,0.604648130,-9.836444461
128.200000,0.005153349,-0.000355805,-0.171886789,-0.217649196,0.595135178,-9.837857650
128.205000,0.003977666,0.001422296,-0.174179754,-0.226988659,0.594916690,-9.836797265
128.210000,0.003132184,0.000303776,-0.180211687,-0.220435166,0.590036715,-9.821371486
128.215000,0.005720009,0.003625691,-0.172566603,-0.216003568,0.598292636,-9.826614039
128.220000,0.003910158,0.001550007,-0.174599788,-0.218398025,0.592370008,-9.824134157
128.225000,0.007301942,0.001292945,-0.176087457,-0.220333721,0.606800355,-9.816422770
128.230000,0.004377621,-0.001242652,-0.178007744,-0.217430317,0.588093183,-9.828609050
128.235000,0.005461366,-0.003971450,-0.171443902,-0.218771546,0.587699443,-9.822036004
128.240000,0.007323213,0.000735135,-0.176945212,-0.218586190,0.599959335,-9.823396941
128.245000,0.004625378,0.001482798,-0.178190867,-0.218607096,0.591982208,-9.820456718
128.250000,0.004362557,-0.001179005,-0.172127215,-0.218043386,0.592956560,-9.826509813
128.255000,0.008527737,0.004500792,-0.167739486,-0.229150271,0.585060071,-9.811426231
128.260000,0.001043519,0.000528599,-0.174210692,-0.222520426,0.584579005,-9.820793911
128.265000,0.007436413,0.001730558,-0.173727412,-0.214978167,0.590688468,-9.816346004
128.270000,0.008667535,0.001691800,-0.171317472,-0.232342048,0.595943551,-9.819685238
128.275000,0.008829972,0.003032775,-0.172839151,-0.223648634,0.575068440,-9.827742087
128.280000,0.002984382,0.001240812,-0.174569528,-0.216580795,0.589543716,-9.825167786
128.285000,0.008023952,0.000508060,-0.171664670,-0.221599461,0.580383496,-9.817655425
128.290000,0.003705917,0.002404100,-0.165685969,-0.237082112,0.580587532,-9.826457791
128.295000,0.005812224,0.002545811,-0.172009212,-0.229260049,0.590832187,-9.824428126
128.300000,0.006962928,0.002427411,-0.168980518,-0.219703446,0.584359691,-9.826304991
128.305000,0.005094782,0.001191304,-0.170729396,-0.217117901,0.592443512,-9.835097197
128.310000,0.013853746,0.006277900,-0.173964561,-0.220288596,0.580362749,-9.813490944
128.315000,0.008591851,0.000587803,-0.169341603,-0.216271304,0.584162740,-9.813243642
128.320000,0.012518517,0.001978241,-0.171390739,-0.233138916,0.580507577,-9.802452587
128.325000,0.007101449,0.007218978,-0.172281698,-0.213152173,0.582275106,-9.821819825
128.330000,0.005418084,0.006583237,-0.169528600,-0.224873973,0.584422718,-9.839249689
128.335000,0.004493579,0.002334494,-0.165344002,-0.213535630,0.586993821,-9.825020658
128.340000,0.005496585,0.006880440,-0.168959790,-0.223914067,0.578077006,-9.823396410
128.345000,0.011995824,0.001872525,-0.169003851,-0.220769780,0.588008531,-9.826772953
128.350000,0.009012774,-0.000994879,-0.169536181,-0.217474572,0.583449416,-9.825481467
128.355000,0.003993400,0.006614737,-0.171625866,-0.218101060,0.593214394,-9.817944324
128.360000,0.002828336,-0.000777499,-0.169568047,-0.222172512,0.581285689,-9.827474397
128.365000,0.004821228,-0.000133974,-0.170182176,-0.224816688,0.565560221,-9.822284281
128.370000,0.010096061,-0.001900416,-0.167566747,-0.244538439,0.574327169,-9.822982966
128.375000,0.002933973,0.004162537,-0.167457242,-0.212340881,0.574428923,-9.827768128
128.380000,0.002000868,-0.002228004,-0.162579289,-0.226816463,0.572241074,-9.824186995
128.385000,0.006681228,0.002297870,-0.171939028,-0.218395215,0.575387809,-9.823040830
128.390000,0.006827021,0.005419942,-0.164411966,-0.214721050,0.565630263,-9.821924236
128.395000,0.008658854,0.006245581,-0.168673909,-0.234634237,0.578440429,-9.819531677
128.400000,0.004652106,0.004024004,-0.172375122,-0.219792119,0.583825903,-9.836889499
128.405000,0.005873485,-0.000291308,-0.169238604,-0.225985158,0.566732868,-9.834290642
128.410000,0.010597935,0.003094228,-0.166727206,-0.213241630,0.572629430,-9.829224382
128.415000,0.006055172,0.002217222,-0.171316416,-0.220303330,0.575991247,-9.817433903
128.420000,0.010504081,0.003161555,-0.164931915,-0.237608980,0.576536583,-9.820875954
128.425000,0.001974080,0.003496811,-0.164771737,-0.225591396,0.565938199,-9.827333176
128.430000,0.004231182,0.007224322,-0.166339628,-0.222790405,0.569269820,-9.836411074
128.435000,0.008662341,0.004389428,-0.166391572,-0.238244865,0.557643256,-9.827797626
128.440000,0.012191530,0.003064108,-0.164569100,-0.206678634,0.557058508,-9.833282510
128.445000,0.012252748,0.005243503,-0.164930910,-0.225884236,0.567051705,-9.816807556
128.450000,0.009271656,0.003866447,-0.162597462,-0.229107594,0.552684881,-9.824682848
128.455000,0.005315957,0.006585123,-0.161002350,-0.237328268,0.556797105,-9.824330751
128.460000,0.004425700,0.002971231,-0.162839972,-0.218434957,0.569795852,-9.815860471
128.465000,0.009166066,0.004587753,-0.160689522,-0.232238969,0.547359129,-9.822586956
128.470000,0.009809783,-0.000906526,-0.164235228,-0.226511143,0.547465100,-9.819040212
128.475000,0.006476730,0.000422082,-0.164770382,-0.237749415,0.553424464,-9.828185753
128.480000,0.008471611,0.003935544,-0.161284994,-0.234342326,0.552003709,-9.824533839
128.485000,0.008438320,0.007762821,-0.165006866,-0.235954544,0.556735893,-9.816068528
128.490000,0.007142771,0.003394686,-0.167807727,-0.240305276,0.560271522,-9.827241525
128.495000,0.009256720,0.005477252,-0.162739733,-0.229418974,0.553815793,-9.814898010
128.500000,0.004905514,0.000475080,-0.157380951,-0.222308738,0.549815552,-9.829505299
128.505000,0.007909988,0.005164250,-0.168187414,-0.231085172,0.564003110,-9.820156724
128.510000,0.014157399,0.008934057,-0.167781434,-0.230653222,0.556785904,-9.837641744
128.515000,0.005094650,0.002940761,-0.167323729,-0.222714394,0.560415845,-9.834536960
128.520000,0.008860372,0.005863648,-0.161533648,-0.235052449,0.544388205,-9.827660149
128.525000,0.004393110,0.003368154,-0.160298665,-0.226948365,0.551717088,-9.819809450
128.530000,0.009971002,-0.000040362,-0.158899783,-0.225670324,0.548788819,-9.829786712
128.535000,0.011085293,0.001189171,-0.157457217,-0.229326769,0.545986964,-9.814678050
128.540000,0.007262903,0.005121052,-0.157032985,-0.230549833,0.538738197,-9.823741678
128.545000,0.011975218,0.000698706,-0.160156064,-0.225773813,0.546930193,-9.822999285
128.550000,0.008984282,0.006059548,-0.156398546,-0.239340571,0.545819135,-9.822846923
128.555000,0.007128703,0.003921280,-0.154968648,-0.222110846,0.549206042,-9.824003286
128.560000,0.010014585,0.009789806,-0.161800970,-0.216082010,0.534035784,-9.824138937
128.565000,0.010180873,0.004436221,-0.157715814,-0.229468714,0.545119178,-9.820792021
128.570000,0.006315647,0.006427098,-0.156498002,-0.234331843,0.552190467,-9.822899206
128.575000,0.006770973,0.007062041,-0.150558608,-0.228540332,0.543735031,-9.830688307
128.580000,0.009606801,0.003066136,-0.154777966,-0.227188424,0.533390911,-9.823451394
128.585000,0.013326925,0.005345413,-0.156771188,-0.238876634,0.531173269,-9.816272296
128.590000,0.011548133,0.006535930,-0.156928053,-0.229890512,0.533061069,-9.837927117
128.595000,0.005443908,0.004704354,-0.158001127,-0.227574710,0.535042712,-9.834724696
128.600000,0.005597149,0.005652180,-0.160898916,-0.226759022,0.538304222,-9.823122070
128.605000,0.012474671,0.004968041,-0.157720176,-0.231380291,0.521741774,-9.820178020
128.610000,0.007447129,0.010613660,-0.155419755,-0.228400037,0.533033274,-9.830607549
128.615000,0.014519259,0.004062887,-0.157871499,-0.232622318,0.518018738,-9.820523023
128.620000,0.007074856,0.003713096,-0.152690104,-0.222859673,0.522424008,-9.829834897
128.625000,0.011439661,0.002124565,-0.158877470,-0.226549277,0.527060266,-9.826044077
128.630000,0.006855908,0.005097149,-0.150680264,-0.234141228,0.518402329,-9.826863320
128.635000,0.007728938,0.001738261,-0.150367590,-0.241314044,0.515819196,-9.824163452
128.640000,0.005018618,0.006053116,-0.155086738,-0.231829746,0.520427657,-9.816322040
128.645000,0.011936691,0.000760377,-0.154369266,-0.229613108,0.516829450,-9.838063282
128.650000,0.008861121,0.000593554,-0.157798142,-0.230589314,0.530284130,-9.819370868
128.655000,0.009982388,0.002402760,-0.151661912,-0.225053543,0.517485278,-9.820879927
128.660000,0.010025706,0.002934246,-0.152687650,-0.240383880,0.523265345,-9.819919643
128.665000,0.010487785,0.003048414,-0.151670443,-0.232603237,0.512170576,-9.822603545
128.670000,0.008647100,0.009675290,-0.147132089,-0.227024595,0.508501699,-9.827359728
128.675000,0.011398002,0.006703469,-0.149854206,-0.229579582,0.525218713,-9.827514833
128.680000,0.012698817,0.007870970,-0.153662274,-0.226578076,0.511295532,-9.813550066
128.685000,0.014008621,0.004588395,-0.146780897,-0.219694201,0.509412718,-9.828632880
128.690000,0.006315996,0.007083183,-0.149810921,-0.222209941,0.520009064,-9.826303219
128.695000,0.011425411,0.007388483,-0.149218043,-0.239261336,0.509456837,-9.810961677
128.700000,0.009097682,0.005551347,-0.149727244,-0.239511756,0.500682912,-9.813881640
128.705000,0.009994101,0.003755415,-0.144051846,-0.216242666,0.495643745,-9.829351980
128.710000,0.010135382,0.004385062,-0.148517042,-0.231055596,0.505752417,-9.822976923
128.715000,0.005774023,-0.002099956,-0.147296281,-0.232549958,0.515495531,-9.821894534
128.720000,0.010606477,0.004461852,-0.143868631,-0.230713966,0.504601048,-9.820380760
128.725000,0.010035952,0.006450278,-0.149557015,-0.221516530,0.513531583,-9.811795168
128.730000,0.014353336,0.005220491,-0.147296386,-0.230668039,0.500093943,-9.800407796
128.735000,0.013889332,0.001258547,-0.144835006,-0.236131508,0.504764823,-9.824471731
128.740000,0.009952494,0.003272078,-0.147044478,-0.222668324,0.509334026,-9.822620192
128.745000,0.004529545,0.003138018,-0.146351529,-0.228873037,0.505087373,-9.829611406
128.750000,0.008415371,0.006719064,-0.143223921,-0.222514623,0.507328360,-9.816288424
128.755000,0.013260531,0.007084393,-0.146395060,-0.237241744,0.501930313,-9.832453172
128.760000,0.009642499,-0.001254224,-0.145144225,-0.220464108,0.505685351,-9.819515175
128.765000,0.008775393,0.003398579,-0.146270192,-0.237789662,0.500914662,-9.824452086
128.770000,0.013570616,0.003399812,-0.145813010,-0.231975267,0.486804344,-9.828435412
128.775000,0.011318991,0.002973614,-0.145995913,-0.224030450,0.482424764,-9.825552104
128.780000,0.014137732,0.009187082,-0.141062316,-0.221589415,0.486214661,-9.824537917
128.785000,0.005520097,0.009091087,-0.145243907,-0.229008871,0.497703255,-9.813471540
128.790000,0.012283294,0.003742108,-0.142367322,-0.229216125,0.496160415,-9.828109703
128.795000,0.010417549,0.006051647,-0.145708154,-0.228438552,0.489292851,-9.813645267
128.800000,0.006215066,0.007918481,-0.142649609,-0.225958683,0.488277298,-9.824293506
128.805000,0.010423109,0.006480631,-0.136217197,-0.220707520,0.481481677,-9.830735701
128.810000,0.012314412,0.006034942,-0.140940507,-0.231898413,0.479462331,-9.812195695
128.815000,0.012387429,0.004423369,-0.141153022,-0.219388288,0.476989057,-9.828586892
128.820000,0.012208373,0.014787921,-0.144689108,-0.224440242,0.488653067,-9.820662523
128.825000,0.014883417,0.003419777,-0.138080346,-0.208820358,0.479827810,-9.833720846
128.830000,0.015148566,0.009825553,-0.143048543,-0.223362863,0.474195258,-9.819527603
128.835000,0.008156623,0.007365700,-0.139903151,-0.218695570,0.483149173,-9.821379910
128.840000,0.013701009,0.009835816,-0.141390508,-0.220545869,0.479800505,-9.826343346
128.845000,0.007978693,0.006353029,-0.136275347,-0.220316079,0.470822056,-9.830406792
128.850000,0.018327350,0.004296904,-0.133579896,-0.221265688,0.472183513,-9.828082100
128.855000,0.009759379,0.002880944,-0.144598939,-0.226046967,0.483484887,-9.825591611
128.860000,0.011897847,0.007551223,-0.136587891,-0.232188645,0.466154548,-9.825271126
128.865000,0.013399214,0.007251676,-0.133866135,-0.214434223,0.480448169,-9.821400836
128.870000,0.008338946,0.005896116,-0.137359721,-0.216514311,0.470807649,-9.819137735
128.875000,0.016664787,0.005808035,-0.135488350,-0.227419612,0.459163399,-9.818181319
128.880000,0.015531770,0.006445393,-0.135920134,-0.212608979,0.458870979,-9.830769560
128.885000,0.013296656,0.009943042,-0.133495266,-0.225060280,0.461106548,-9.824636572
128.890000,0.015744145,0.004797252,-0.136635504,-0.221185869,0.454941772,-9.816132778
128.895000,0.011501136,0.009041255,-0.134676508,-0.217601609,0.456626114,-9.819084275
128.900000,0.016085495,0.011047278,-0.135344653,-0.221285628,0.467041589,-9.816290207
128.905000,0.013971801,0.005554289,-0.132106177,-0.216437063,0.459563640,-9.828022878
128.910000,0.017867440,0.001332812,-0.133165531,-0.214468480,0.466874612,-9.830885301
128.915000,0.007986401,0.008186221,-0.129544030,-0.213963319,0.450850348,-9.818462138
128.920000,0.015823923,0.007315247,-0.127228852,-0.215028341,0.457092336,-9.828142692
128.925000,0.012847660,0.007523684,-0.134903408,-0.211712993,0.446403514,-9.823761413
128.930000,0.011568616,0.010395314,-0.131504729,-0.216218524,0.450485689,-9.830722134
128.935000,0.020015358,0.006440942,-0.135531529,-0.204197424,0.440577421,-9.825022672
128.940000,0.015370470,0.003709698,-0.131538117,-0.211607932,0.441508934,-9.815962366
128.945000,0.016049642,0.009131129,-0.129290056,-0.224974752,0.434314922,-9.819726203
128.950000,0.014544342,0.011146962,-0.129085613,-0.219504017,0.433920189,-9.810365370
128.955000,0.012250554,0.007458041,-0.130378147,-0.216695211,0.442694910,-9.818405871
128.960000,0.011265811,0.007946885,-0.129278118,-0.221991173,0.454679396,-9.825706705
128.965000,0.010982165,0.004577436,-0.128892272,-0.220891818,0.426604382,-9.814193291
128.970000,0.011318542,0.008253500,-0.129011416,-0.216044039,0.435322305,-9.823751704
128.975000,0.013692379,0.009378042,-0.131820920,-0.211035146,0.441825077,-9.823074546
128.980000,0.013366959,0.006323126,-0.128675105,-0.230409060,0.428357118,-9.824300852
128.985000,0.016128042,0.007897206,-0.123452238,-0.208616272,0.453775452,-9.822326108
128.990000,0.008471429,0.008999370,-0.127577357,-0.215142525,0.424287780,-9.825260725
128.995000,0.009661220,0.003240885,-0.120568790,-0.225179326,0.431946636,-9.817588527
129.000000,0.013180021,0.009421376,-0.121937543,-0.202990292,0.439628552,-9.826770028
129.005000,0.013146003,0.010742473,-0.124207368,-0.212479320,0.426617291,-9.815569558
129.010000,0.017327336,0.005121479,-0.124466263,-0.207271603,0.428776534,-9.828691039
129.015000,0.013742896,0.009675053,-0.125792305,-0.201622738,0.436630726,-9.818366106
129.020000,0.019947062,0.008562459,-0.125955367,-0.201817625,0.435902411,-9.827391287
129.025000,0.011957765,0.009456911,-0.120976384,-0.215345978,0.420230820,-9.817931069
129.030000,0.013369626,0.008672655,-0.124888458,-0.218809062,0.423626467,-9.832661609
129.035000,0.010627647,0.007225686,-0.122475332,-0.215834988,0.404823147,-9.822256640
129.040000,0.012187933,0.006707114,-0.115532853,-0.202610475,0.423546516,-9.824106476
129.045000,0.017724957,0.006590645,-0.127248842,-0.207186676,0.417921921,-9.813152314
129.050000,0.015069557,0.014064796,-0.120926710,-0.210380386,0.417403605,-9.821114006
129.055000,0.014481012,0.008628274,-0.119988811,-0.212297974,0.399091884,-9.816445975
129.060000,0.009705500,0.004400215,-0.116385887,-0.192901631,0.404725086,-9.816351940
129.065000,0.013012769,0.007199171,-0.119363870,-0.199650946,0.402167099,-9.837344934
129.070000,0.009761823,0.011970384,-0.116968847,-0.210163571,0.408153432,-9.827740439
129.075000,0.012566143,0.009086143,-0.123727195,-0.212218108,0.406372291,-9.807862878
129.080000,0.015394583,0.008277157,-0.119271852,-0.195253798,0.403240705,-9.811440590
129.085000,0.014276376,0.006931994,-0.114661922,-0.193898157,0.408005809,-9.815770528
129.090000,0.014842096,0.007598737,-0.117117555,-0.206976913,0.399528251,-9.817933693
129.095000,0.016504806,0.006271235,-0.116537604,-0.199739394,0.396798043,-9.817821945
129.100000,0.015133836,0.010207825,-0.116012407,-0.193556871,0.396622171,-9.805341033
129.105000,0.015970096,0.010922879,-0.112440763,-0.209698367,0.394276059,-9.819966755
129.110000,0.016307064,0.010133214,-0.113202001,-0.206796701,0.392721867,-9.818700960
129.115000,0.018591602,0.012224540,-0.113919063,-0.187902771,0.396140446,-9.813057807
129.120000,0.017834622,0.008674860,-0.113002726,-0.199529858,0.407388443,-9.827107851
129.125000,0.021098994,0.010016018,-0.110911059,-0.198747951,0.391429454,-9.820189570
129.130000,0.016909180,0.007571925,-0.107023486,-0.193736805,0.384215565,-9.826991397
129.135000,0.012718839,0.007942560,-0.113179100,-0.200974157,0.387438050,-9.827344408
129.140000,0.020574470,0.008955833,-0.114630701,-0.202679397,0.387510974,-9.819396123
129.145000,0.020062038,0.006401053,-0.112163796,-0.188566597,0.390405697,-9.818916914
129.150000,0.018460565,0.012768818,-0.109551419,-0.188750727,0.383971137,-9.820065206
129.155000,0.016085439,0.010909896,-0.105621298,-0.199566188,0.374508140,-9.814920952
129.160000,0.015641851,0.006750423,-0.110793693,-0.191968382,0.372132728,-9.818963523
129.165000,0.022475144,0.010043807,-0.108140804,-0.203723865,0.366409251,-9.832145366
129.170000,0.018652003,0.006491904,-0.112866772,-0.191557514,0.391253999,-9.814185114
129.175000,0.017948666,0.010109820,-0.105772410,-0.188069925,0.373084924,-9.819354430
129.180000,0.015479379,0.010349929,-0.107630568,-0.192797140,0.368505315,-9.816807925
129.185000,0.020412896,0.010406197,-0.103877447,-0.197026098,0.365137451,-9.823059480
129.190000,0.017678915,0.008206416,-0.108540916,-0.197699816,0.373242971,-9.825709428
129.195000,0.016447751,0.005889017,-0.108122900,-0.188611660,0.365808416,-9.826629365
129.200000,0.015857204,0.009422841,-0.105942734,-0.196779164,0.369713018,-9.823711428
129.205000,0.020585435,0.008764821,-0.103986190,-0.184880927,0.364466069,-9.815958614
129.210000,0.020900489,0.008580970,-0.104129862,-0.190165534,0.362461089,-9.826376492
129.215000,0.017199163,0.009373686,-0.104209725,-0.179644216,0.353690106,-9.816619317
129.220000,0.012290483,0.010150346,-0.104011689,-0.187904307,0.367761033,-9.821185364
129.225000,0.014276170,0.011413907,-0.106330025,-0.185610954,0.360354157,-9.813866325
129.230000,0.015381850,0.008021704,-0.095991586,-0.188041257,0.348148577,-9.816987824
129.235000,0.017886220,0.006802713,-0.102276191,-0.183803873,0.346803379,-9.817561139
129.240000,0.017558011,0.010345727,-0.099053485,-0.183587751,0.350929783,-9.815416976
129.245000,0.014314940,0.007569897,-0.102706885,-0.181072265,0.347066339,-9.827177235
129.250000,0.015366920,0.011104761,-0.101902567,-0.177808121,0.356916235,-9.816784193
129.255000,0.016870895,0.010342499,-0.103004540,-0.176207440,0.344460181,-9.825118444
129.260000,0.018409233,0.011078582,-0.096003239,-0.184739966,0.342126526,-9.816355707
129.265000,0.020543495,0.007522781,-0.099716722,-0.179152335,0.337063809,-9.814389974
129.270000,0.020571884,0.008821536,-0.101704868,-0.185151211,0.336824915,-9.815538762
129.275000,0.020579163,0.008932372,-0.094744131,-0.172870223,0.336140352,-9.822471531
129.280000,0.018138112,0.011991406,-0.101701173,-0.159249560,0.334086727,-9.827200596
129.285000,0.015560149,0.008768751,-0.099929341,-0.166193373,0.334053456,-9.812105606
129.290000,0.012931799,0.009671057,-0.097945970,-0.168860018,0.318250194,-9.827103191
129.295000,0.016676010,0.007147645,-0.093576109,-0.175116693,0.324613812,-9.806962705
129.300000,0.016779767,0.012932550,-0.092005758,-0.166655445,0.331693177,-9.818129635
129.305000,0.019503635,0.013189099,-0.093501861,-0.188112301,0.328045352,-9.800863351
129.310000,0.019900112,0.008505202,-0.088784964,-0.169194989,0.313873313,-9.825112891
129.315000,0.019067558,0.013597133,-0.088766017,-0.177919440,0.321552565,-9.814707364
129.320000,0.016762942,0.008810801,-0.092563495,-0.171091760,0.322791012,-9.811907553
129.325000,0.018087165,0.009236645,-0.094995190,-0.173726355,0.325131592,-9.812630140
129.330000,0.014872661,0.011210544,-0.089322611,-0.166256738,0.320870813,-9.830234273
129.335000,0.015751299,0.007117391,-0.088293321,-0.169356156,0.300233511,-9.806058962
129.340000,0.016635653,0.014461222,-0.090496375,-0.177089242,0.303814629,-9.806266417
129.345000,0.015550719,0.011850721,-0.089709712,-0.164716632,0.312115141,-9.819353396
129.350000,0.021992898,0.009896140,-0.085196280,-0.170479930,0.295089253,-9.815355599
129.355000,0.023021017,0.012221383,-0.084645063,-0.163346862,0.306366528,-9.814634224
129.360000,0.019333672,0.009451316,-0.088521666,-0.170242995,0.298370249,-9.813655715
129.365000,0.019485444,0.005827766,-0.089843880,-0.172652645,0.307728378,-9.818926571
129.370000,0.016483218,0.010554854,-0.086951791,-0.155467415,0.291074669,-9.818639780
129.375000,0.020013107,0.012773388,-0.084689159,-0.159516988,0.300148083,-9.825393623
129.380000,0.016383163,0.009185632,-0.091787543,-0.154356372,0.293208381,-9.818660851
129.385000,0.015933565,0.012917503,-0.084169915,-0.164081745,0.286477217,-9.827120662
129.390000,0.023859056,0.012505952,-0.086075464,-0.161601999,0.291112251,-9.827477137
129.395000,0.021945364,0.014197463,-0.086861075,-0.162671500,0.295758315,-9.822148258
129.400000,0.018003014,0.006170835,-0.086057587,-0.162347986,0.286942330,-9.812996661
129.405000,0.023088957,0.013628366,-0.085583133,-0.157137951,0.279644004,-9.805293517
129.410000,0.020680759,0.010381568,-0.081031845,-0.149338568,0.284007267,-9.821010666
129.415000,0.022371567,0.010202059,-0.081060598,-0.157290062,0.278301930,-9.803980606
129.420000,0.016588035,0.008270109,-0.080357153,-0.147742087,0.284189622,-9.816672485
129.425000,0.016008508,0.013893846,-0.072912932,-0.153159536,0.288340320,-9.818949935
129.430000,0.017741836,0.012427175,-0.079045777,-0.141407311,0.272535033,-9.815363204
129.435000,0.017562123,0.011672826,-0.081921148,-0.150579390,0.265211236,-9.825242319
129.440000,0.019599614,0.010041487,-0.080234068,-0.159894343,0.274542465,-9.815073667
129.445000,0.021887123,0.011471781,-0.075569824,-0.138855962,0.277543001,-9.817218177
129.450000,0.020602580,0.010843709,-0.074956401,-0.147543652,0.278055497,-9.816156193
129.455000,0.020066777,0.011589909,-0.083909943,-0.150100645,0.261104574,-9.824583202
129.460000,0.022423859,0.011433671,-0.076013151,-0.154630168,0.265715189,-9.804014373
129.465000,0.023830244,0.011046427,-0.075704739,-0.141671075,0.270718596,-9.812708417
129.470000,0.021569698,0.009416252,-0.074335312,-0.137848737,0.245866403,-9.818264958
129.475000,0.018965613,0.011452659,-0.079493805,-0.144248047,0.255979499,-9.819466635
129.480000,0.022958758,0.012998461,-0.071835288,-0.131811655,0.264419047,-9.813703505
129.485000,0.023431767,0.013051416,-0.071590051,-0.141709114,0.253463292,-9.805452808
129.490000,0.022234420,0.008685414,-0.075500559,-0.141221490,0.264223818,-9.816633557
129.495000,0.023258654,0.010527473,-0.069888592,-0.134318993,0.241467217,-9.810392276
129.500000,0.023119643,0.011960231,-0.066143561,-0.134769940,0.244215810,-9.813230176
129.505000,0.021837049,0.011734107,-0.072358274,-0.134321579,0.245156886,-9.814288704
129.510000,0.013784234,0.014314196,-0.071119340,-0.148030341,0.255729866,-9.816655664
129.515000,0.024203067,0.011835238,-0.069830037,-0.134620322,0.242049495,-9.819997808
129.520000,0.025486649,0.013702118,-0.066564838,-0.117228352,0.231536883,-9.812367946
